undermine_score,support_score,undermine_cp,support_cp,undermine_cop,support_cop,undermine_ocp,support_ocp,undermine_ocop,support_ocop,predict_label,gold
-7.716771,10.214942,-0.6830827,2.8390064,1.6678432,-2.789832,3.6171837,-3.9339044,-1.7486615,0.65219903,1,1
-7.354686,9.787516,-0.6327076,2.7964258,1.5213325,-2.5162086,3.7226672,-4.0339575,-1.4779787,0.4409241,1,1
7.1480637,-9.57563,1.5594647,-2.5755668,-0.6423598,2.8028755,-1.5279858,0.4719861,3.4182534,-3.7252014,0,0
-7.6086326,10.148428,-0.6460169,2.8090987,1.7404419,-2.8857372,3.459196,-3.7909653,-1.7629775,0.66262746,1,1
7.399481,-9.895852,1.6364044,-2.707581,-0.64473563,2.796754,-1.6385021,0.56573266,3.4798384,-3.8257847,0,0
6.529798,-8.875118,1.4503374,-2.3668637,-0.5605068,2.657165,-1.310328,0.30459458,3.2086258,-3.5464954,0,0
7.3539295,-9.8062315,1.7278136,-2.767535,-0.6474802,2.7734442,-1.5917279,0.53239006,3.3869083,-3.732862,0,0
5.9533854,-8.167381,1.4979733,-2.451716,-0.280276,2.2452369,-1.3514178,0.33506393,2.8237185,-3.135365,0,0
6.7210345,-9.107294,1.5519274,-2.549292,-0.5316653,2.6351106,-1.4576029,0.40331006,3.1798387,-3.5195823,0,0
7.7586813,-10.289744,1.7622507,-2.9527776,-0.6596523,2.8257582,-1.8141855,0.6693229,3.5225928,-3.8418858,0,0
-8.065109,10.606306,-0.59134567,2.789917,1.903188,-3.1318798,3.765014,-4.0573893,-1.8055618,0.62711954,1,1
-7.617985,10.112207,-0.6453704,2.8402662,1.6963023,-2.7901478,3.569494,-3.8681004,-1.706818,0.61369354,1,1
-7.5229626,9.99272,-0.63514864,2.7870178,1.6925434,-2.8296313,3.4261706,-3.7067218,-1.7691003,0.6693491,1,1
-7.4425735,9.938523,-0.6421169,2.8202558,1.626152,-2.6931486,3.554429,-3.864346,-1.6198753,0.5607731,1,1
-7.6919994,10.198651,-0.65194863,2.826368,1.7115531,-2.8732762,3.5376413,-3.8255944,-1.7908565,0.6734136,1,1
-7.6718483,10.179017,-0.6588476,2.845867,1.6766189,-2.8087883,3.5921187,-3.8796568,-1.7442629,0.64470464,1,1
-7.2959375,9.77906,-0.6346362,2.8249607,1.5762721,-2.636026,3.4953418,-3.8157256,-1.5896871,0.50234777,1,1
-7.4390316,9.924059,-0.62891936,2.7688613,1.695509,-2.8256972,3.3641834,-3.6818733,-1.7504199,0.6476264,1,1
7.483184,-9.95215,1.6482543,-2.7010179,-0.6504199,2.8399825,-1.6357793,0.5676533,3.5487304,-3.8434963,0,0
7.2148147,-9.630016,1.5496321,-2.5577383,-0.67169094,2.8207235,-1.5200329,0.46085638,3.4734588,-3.7906985,0,0
7.4477124,-9.913932,1.6793287,-2.736333,-0.6623014,2.8199213,-1.6517953,0.58192044,3.454287,-3.7757566,0,0
7.440512,-9.9443445,1.6840845,-2.7858043,-0.64803183,2.7859118,-1.7208468,0.62417823,3.387549,-3.7484498,0,0
7.3939877,-9.846716,1.6413758,-2.7085307,-0.66495013,2.8074355,-1.6337671,0.5635302,3.4538946,-3.767219,0,0
7.7536516,-10.2629385,1.7277399,-2.887763,-0.66011405,2.8222833,-1.7756631,0.6539009,3.5901349,-3.898991,0,0
7.2570467,-9.697145,1.5793006,-2.5938146,-0.6434124,2.836978,-1.5240546,0.47022468,3.5102792,-3.7961278,0,0
-7.295153,9.755397,-0.6368046,2.8110402,1.5852656,-2.6078763,3.547137,-3.872278,-1.525946,0.46420237,1,1
-7.2415996,9.697586,-0.6322409,2.7737126,1.6014183,-2.6642792,3.3828588,-3.7180085,-1.6250814,0.54158545,1,1
-6.6085362,8.972294,-0.57913196,2.6762698,1.4853299,-2.4745035,2.9972541,-3.3106978,-1.5468202,0.51082337,1,1
-5.9029617,8.148402,-0.5138612,2.5851414,1.2828276,-2.1345406,2.9123085,-3.2283876,-1.1939647,0.20033239,1,1
-6.57867,8.921536,-0.57506645,2.6581397,1.4830618,-2.4715996,2.9987857,-3.3143086,-1.5217556,0.47748834,1,1
6.509615,-8.852546,1.4916861,-2.4771354,-0.53828555,2.6270595,-1.5075841,0.48219216,2.972059,-3.266159,0,0
7.072856,-9.507252,1.5692853,-2.5841138,-0.6684596,2.8436615,-1.615417,0.56583774,3.2196941,-3.513638,0,0
5.7494116,-8.030859,1.1019446,-1.8407075,-0.62844306,2.7339466,-0.9359782,-0.0048393905,3.0830455,-3.4610448,0,0
-6.851697,9.21352,-0.6724752,2.823779,1.4009192,-2.393299,3.243886,-3.5281682,-1.5344169,0.4682734,1,1
7.279209,-9.690387,1.6620212,-2.8113253,-0.66845727,2.808724,-1.7044941,0.5318162,3.2442365,-3.5385215,0,0
-6.707542,9.081324,-0.534119,2.6075733,1.5677397,-2.6850052,2.9189231,-3.2405405,-1.6867604,0.54820424,1,1
-7.182452,9.61913,-0.6900358,2.8139856,1.5819432,-2.691537,3.2319868,-3.549546,-1.6784867,0.5640609,1,1
-6.856341,9.193667,-0.64311737,2.7454839,1.4720664,-2.4946046,3.1322145,-3.4173875,-1.6089425,0.53619075,1,1
-6.976722,9.398598,-0.6476618,2.7584534,1.545913,-2.629478,3.1112843,-3.4260304,-1.6718628,0.58463585,1,1
7.1836696,-9.608749,1.699147,-2.8824432,-0.66832757,2.7719173,-1.6674199,0.4870504,3.148775,-3.4673378,0,0
6.9792786,-9.382561,1.4718728,-2.5186179,-0.6856515,2.8049154,-1.6584578,0.5693028,3.1632962,-3.4897256,0,0
6.987137,-9.370344,1.5973734,-2.686964,-0.6220057,2.7108006,-1.6850204,0.5746033,3.0827374,-3.397976,0,0
7.2124147,-9.640177,1.5895851,-2.6511471,-0.66010344,2.8036385,-1.6729863,0.58508193,3.2897398,-3.600309,0,0
7.172833,-9.598098,1.604322,-2.687196,-0.6750174,2.8187995,-1.6751804,0.57527494,3.2183132,-3.5168269,0,0
-6.8550544,9.2583,-0.676223,2.8109527,1.4638563,-2.464322,3.185636,-3.506898,-1.5293393,0.4761265,1,1
-6.4676414,8.802087,-0.5015485,2.512993,1.4901856,-2.5450025,2.8217905,-3.164269,-1.6541166,0.5798215,1,1
-7.2645226,9.719023,-0.6771346,2.8291125,1.6384568,-2.780726,3.2645137,-3.5762844,-1.6844175,0.5328996,1,1
7.0421715,-9.437837,1.5493568,-2.6287856,-0.6785429,2.7802706,-1.6798459,0.572751,3.1344256,-3.4560294,0,0
6.4861765,-8.78441,1.445515,-2.4213834,-0.5788632,2.6338024,-1.5036788,0.46785235,2.9581194,-3.2613726,0,0
6.990158,-9.39986,1.5320945,-2.5984812,-0.66727805,2.7852943,-1.6678562,0.5733354,3.122929,-3.4427495,0,0
6.817482,-9.24426,1.5440614,-2.5745287,-0.67954004,2.8097267,-1.5485829,0.47683233,3.0452979,-3.3831718,0,0
6.941021,-9.388467,1.5131221,-2.5678058,-0.66304386,2.8353786,-1.5886908,0.4839125,3.1761644,-3.50137,0,0
6.7254868,-9.12294,1.4132063,-2.4324489,-0.6715259,2.8364415,-1.602842,0.5235114,3.0379124,-3.3305378,0,0
-6.432933,8.803017,-1.578337,0.5171095,2.9366007,-3.2835627,1.3230214,-2.328278,-0.5949742,2.674067,1,1
-6.006656,8.3339615,-1.414633,0.38682723,2.8760452,-3.2324705,1.1331065,-2.0521123,-0.5828721,2.6625519,1,1
-4.349218,6.1640954,-0.90780616,-0.03362575,2.3752751,-2.65838,1.0817988,-1.7822816,0.015662402,1.7570596,1,1
6.885251,-9.248781,3.4000742,-3.6985106,-1.5302985,0.4817611,-0.6177753,2.754149,1.3371027,-2.3143604,0,0
-7.068727,9.472454,-1.7323313,0.63233745,3.2680585,-3.6094656,1.4333941,-2.5081172,-0.634943,2.722534,1,1
-6.9967914,9.397678,-1.6823521,0.59534353,3.2633321,-3.583653,1.4083772,-2.4645,-0.6427299,2.7541819,1,1
-6.416153,8.739871,-0.58959556,2.6873705,1.2641895,-2.2131565,3.2860775,-3.5946426,-1.2762905,0.24470171,1,1
7.0247164,-9.445621,1.5192045,-2.586043,-0.6414255,2.7498157,-1.6856759,0.60971993,3.1784103,-3.5000422,0,0
7.244872,-9.683922,1.5221716,-2.5900817,-0.6635803,2.7938056,-1.7144854,0.61753434,3.3446345,-3.6825008,0,0
7.1768546,-9.6204405,1.5490106,-2.635746,-0.66172624,2.7781832,-1.7422476,0.6433323,3.2238703,-3.563179,0,0
6.9608803,-9.350027,1.4861491,-2.5176764,-0.6505608,2.7470894,-1.6272506,0.5579211,3.1969202,-3.5273402,0,0
6.2962217,-8.583902,1.4265108,-2.4424014,-0.45627117,2.4318585,-1.5860342,0.5321272,2.8274052,-3.1775153,0,0
7.011086,-9.462004,1.5070921,-2.6130357,-0.6447859,2.7252007,-1.7378566,0.6287714,3.1213515,-3.494996,0,0
-7.0017967,9.42764,-0.6513727,2.7320037,1.523355,-2.5949929,3.1354856,-3.4920692,-1.6915836,0.6085739,1,1
-7.267658,9.735865,-0.6721208,2.8081923,1.5544173,-2.656798,3.2894,-3.6151793,-1.7517197,0.6556947,1,1
6.5224643,-8.832959,1.3606588,-2.2881079,-0.63425934,2.705502,-1.4016126,0.37495255,3.1259336,-3.4643965,0,0
-6.062627,8.226594,-0.36373436,2.3371608,1.4096304,-2.396738,2.7785325,-3.029972,-1.51073,0.46272296,1,1
-6.878822,9.284568,-0.6034356,2.6954339,1.4869444,-2.5358057,3.1255322,-3.4500103,-1.66291,0.60331815,1,1
-7.017941,9.465575,-0.657739,2.7638657,1.4948637,-2.5629356,3.177341,-3.5309646,-1.6879973,0.60780925,1,1
-7.3047647,9.799558,-0.6641553,2.8124912,1.6155219,-2.7682557,3.260005,-3.596632,-1.7650826,0.6221788,1,1
-6.953676,9.421813,-0.57981485,2.6898947,1.5652202,-2.6859171,3.068633,-3.4027467,-1.7400081,0.64325416,1,1
-7.0664883,9.508195,-0.64045143,2.74333,1.526611,-2.6206827,3.170291,-3.5047183,-1.729135,0.6394645,1,1
-6.7951903,9.147785,-0.54265654,2.5771441,1.5283921,-2.5997875,3.027437,-3.3495994,-1.6967044,0.62125427,1,1
-6.584648,8.932612,-0.38693595,2.3434222,1.7063062,-2.9112792,2.7554436,-3.115147,-1.7359624,0.5627639,1,1
-6.346587,8.650627,-0.36738718,2.2907112,1.5476354,-2.6613684,2.6734147,-3.0476089,-1.7581499,0.65093833,1,1
-6.155407,8.421695,-0.56203914,2.5976489,1.4681969,-2.5366817,2.6284542,-2.9548695,-1.4967164,0.33249474,1,1
-6.126402,8.341771,-0.50949323,2.6301684,1.1699241,-2.0202093,3.0203862,-3.282313,-1.4265987,0.40908033,1,1
-5.909309,8.079897,-0.47970337,2.497818,1.2504729,-2.20787,2.6057358,-2.8944938,-1.573397,0.4797154,1,1
6.026998,-8.275216,1.0891457,-1.9648092,-0.51960826,2.5829306,-1.5092227,0.44652903,2.9090214,-3.2809472,0,0
6.4442053,-8.734576,1.2952284,-2.310283,-0.49402037,2.6090944,-1.5479583,0.4327516,3.1069984,-3.3824475,0,0
6.6754026,-8.989666,1.5114274,-2.541012,-0.5611769,2.7078664,-1.5296129,0.3762231,3.0731854,-3.3645642,0,0
-6.421815,8.678685,-0.5934918,2.7002902,1.4517847,-2.45033,2.8173337,-3.1109324,-1.5592043,0.41713202,1,1
6.370784,-8.672869,1.5442051,-2.5917697,-0.60048985,2.689778,-1.5014707,0.33488753,2.7246184,-3.0564337,0,0
-5.69296,7.9669294,-0.5246574,2.620443,1.3060322,-2.2212124,2.4396038,-2.7717295,-1.4226668,0.35354424,1,1
-6.0197268,8.287932,-0.64785266,2.8200414,1.4463223,-2.257227,2.7716243,-3.0694432,-1.153928,0.14122093,1,1
-5.909216,8.144587,-0.5223356,2.610588,1.466563,-2.5217338,2.5603137,-2.8052983,-1.3600035,0.20696598,1,1
-6.066154,8.380105,-0.63316315,2.7567759,1.4013262,-2.367293,2.6631484,-2.981216,-1.3685166,0.27482036,1,1
-5.8519287,8.149181,-1.447548,0.26321903,2.6924236,-3.024053,1.2409594,-2.2722676,-0.4709978,2.5896416,1,1
-5.531169,7.8213267,-1.4150887,0.3350539,2.4831214,-2.8168857,1.1561297,-2.0993042,-0.47682917,2.5700831,1,1
-5.597606,7.875119,-1.4801524,0.43324676,2.6022158,-2.9354696,1.011961,-1.8820902,-0.50327736,2.6243122,1,1
5.402934,-7.597241,2.5587397,-2.8727438,-1.4006333,0.33854896,-0.45204484,2.560937,0.99151635,-1.8250114,0,0
5.7140064,-7.939085,2.7435546,-3.0163612,-1.4744811,0.41832444,-0.46039093,2.5945406,1.0355798,-1.9098587,0,0
5.529925,-7.8685074,2.6103377,-2.892274,-1.4045222,0.3063223,-0.39579985,2.5391798,1.1192651,-2.1307313,0,0
-6.6763477,9.02523,-1.5147324,0.47229367,3.0716982,-3.3930967,1.4541957,-2.453939,-0.6357211,2.7059014,1,1
-7.031002,9.426967,-0.5423355,2.679926,1.6463335,-2.702766,3.2093315,-3.5081952,-1.6330011,0.53607976,1,1
-6.955078,9.34172,-0.6004011,2.71939,1.5156682,-2.57088,3.1476293,-3.4639964,-1.6913797,0.58745265,1,1
-6.9266505,9.318341,-0.59984237,2.6792245,1.5467728,-2.6326208,3.090599,-3.4372134,-1.6894364,0.5692823,1,1
-6.927354,9.256277,-0.57057047,2.6646411,1.571677,-2.641581,3.0918355,-3.3428216,-1.6932708,0.6072334,1,1
-7.4493246,9.88785,-0.6723005,2.845154,1.7271012,-2.8456469,3.3597865,-3.6313348,-1.6901364,0.5657142,1,1
6.9401,-9.287502,1.5016868,-2.4984486,-0.66367555,2.7668371,-1.5667491,0.4937875,3.2079887,-3.5284297,0,0
1.0366443,-1.2002585,1.4268669,-2.387528,1.0267828,-1.713901,-1.4799705,0.4251828,-0.84341025,-0.101448804,0,0
7.373415,-9.794634,1.5681086,-2.5876412,-0.67585737,2.8729923,-1.6362119,0.5675057,3.4932375,-3.7664948,0,0
6.54043,-8.870426,1.6429298,-2.7349482,-0.42893746,2.4101086,-1.6991975,0.5888334,2.7693653,-3.1365366,0,0
7.13796,-9.518693,1.7032673,-2.8005757,-0.6333325,2.695404,-1.7080986,0.5848407,3.0932612,-3.4378722,0,0
6.46682,-8.764314,1.3888428,-2.347634,-0.5849457,2.6341624,-1.430074,0.38412172,3.0629573,-3.3983958,0,0
-7.0054564,9.376476,-0.68799937,2.8379605,1.4886785,-2.4635553,3.3211877,-3.624938,-1.5075908,0.45002282,1,1
-6.369923,8.617027,-0.5675014,2.6310334,1.4274641,-2.3430884,3.0186465,-3.339469,-1.3563114,0.3034367,1,1
-6.809233,9.14924,-0.5879533,2.6507912,1.5558171,-2.577359,3.049354,-3.3823543,-1.6161085,0.53873545,1,1
7.412843,-9.866976,1.6207331,-2.6702297,-0.6621034,2.8299446,-1.6620283,0.58816373,3.4679785,-3.778637,0,0
7.1765327,-9.608753,1.6699878,-2.7584758,-0.6451648,2.7450943,-1.6963487,0.5935308,3.1650314,-3.5116525,0,0
6.896452,-9.259674,1.5157735,-2.481707,-0.67062575,2.790666,-1.4909993,0.4579685,3.2190533,-3.5293324,0,0
6.6815443,-8.964054,1.689738,-2.8000228,-0.3770042,2.4362087,-1.648308,0.54316455,2.9664943,-3.184658,0,0
6.665475,-9.016518,1.3556892,-2.2810452,-0.66753465,2.8143177,-1.3743486,0.35915238,3.2679021,-3.5620031,0,0
7.643153,-10.107227,1.8454883,-2.9812841,-0.6006779,2.7830572,-1.6412057,0.5072407,3.5557811,-3.8356454,0,0
7.386065,-9.851938,1.6687461,-2.7407093,-0.72341216,2.8534582,-1.6932011,0.6044373,3.3007054,-3.6533327,0,0
-6.621063,9.042701,-1.6223001,0.560973,2.9920049,-3.3670106,1.4016607,-2.433349,-0.605098,2.6813684,1,1
-6.8243876,9.218067,-1.6583127,0.5104576,3.0972,-3.4438066,1.4817011,-2.5754676,-0.5871737,2.688336,1,1
-6.753299,9.121164,-1.6344774,0.5582169,3.0939112,-3.4263299,1.4309222,-2.4258523,-0.5939884,2.7107651,1,1
-6.7029757,9.072468,-1.654185,0.58271855,3.0794942,-3.406943,1.3750632,-2.3761754,-0.5942329,2.7066307,1,1
6.675503,-9.051764,3.2920914,-3.615864,-1.6145058,0.5558703,-0.5009223,2.62105,1.2679837,-2.2589798,0,0
6.823412,-9.186249,3.201804,-3.5220757,-1.6860263,0.514099,-0.5505156,2.6621537,1.385066,-2.4879208,0,0
6.645838,-9.03311,3.1122923,-3.441993,-1.6372317,0.5785991,-0.57722527,2.6915016,1.3190886,-2.3210154,0,0
-2.0183754,2.3749816,-1.6026863,0.530388,2.8546958,-3.1654267,-0.77321744,-0.5648689,1.6657894,-1.8857019,1,1
6.7028084,-9.077163,1.5461076,-2.6085277,-0.61890304,2.7640166,-1.5015086,0.35292864,3.0362892,-3.3516898,0,0
6.541603,-8.88095,1.776636,-2.9422598,-0.61234397,2.6949606,-1.448316,0.2063084,2.704307,-3.0374212,0,0
-6.376513,8.673256,-0.56190205,2.7056189,1.3388804,-2.2685204,2.9489684,-3.224692,-1.5267619,0.4744244,1,1
6.730879,-9.08531,1.6268905,-2.7127585,-0.634769,2.7838545,-1.510733,0.32928854,2.958486,-3.2594087,0,0
6.0582867,-8.259788,1.3637626,-2.274765,-0.48966414,2.5306296,-1.4958988,0.43481505,2.708961,-3.019578,0,0
-6.242186,8.534003,-0.5153538,2.5645926,1.4228002,-2.398063,2.7402954,-3.0557537,-1.5637364,0.51559323,1,1
-6.848607,9.240303,-0.6571617,2.806693,1.4565766,-2.4756672,3.1037068,-3.4113412,-1.6311617,0.54660195,1,1
6.7461967,-9.098944,1.3174584,-2.2387223,-0.5897181,2.7768521,-1.5113764,0.48377433,3.327644,-3.5995948,0,0
6.8349333,-9.193436,1.503753,-2.5237823,-0.6665015,2.7879498,-1.6323358,0.5374421,3.0323427,-3.3442616,0,0
6.489975,-8.793997,1.3210213,-2.2424521,-0.6618092,2.7808752,-1.5158275,0.4879101,2.9913168,-3.2827594,0,0
6.590999,-8.930656,1.4311326,-2.3963444,-0.6360159,2.7575428,-1.5746906,0.5337605,2.94916,-3.243009,0,0
6.527293,-8.80707,1.3956865,-2.3387475,-0.60434836,2.7378387,-1.5530771,0.5034593,2.9741814,-3.227024,0,0
7.5126357,-9.932091,1.6490982,-2.6834955,-0.70385146,2.8697705,-1.5821679,0.50858605,3.5775182,-3.870239,0,0
-5.852802,8.015523,-0.41537875,2.4472613,1.4693763,-2.2249162,3.0177784,-3.3612604,-0.9502682,-0.017914772,1,1
-7.1691275,9.531322,-0.6161371,2.7324333,1.7871178,-2.7586784,3.3298793,-3.6479902,-1.435993,0.39221948,1,1
6.9339776,-9.260801,2.030185,-3.226306,-0.44687098,2.5450363,-1.5809721,0.3313648,2.8759494,-3.158095,0,0
2.3992906,-2.652165,2.04388,-3.3184726,0.67432773,-1.267819,-1.635583,0.32990095,-0.60584474,-0.2716104,0,0
6.1357102,-8.392548,1.5686872,-2.5530827,-0.42937887,2.4448688,-1.4640095,0.3608511,2.6736345,-3.0337443,0,0
-6.8026323,9.228614,-0.5772132,2.7477176,1.3427608,-2.3372078,3.3383932,-3.6660695,-1.544265,0.4776181,1,1
-6.171454,8.463934,-0.3952791,2.3706775,1.5313374,-2.5922213,2.5742955,-2.9620185,-1.6705422,0.53901625,1,1
-6.511553,8.911258,-0.6267636,2.7490873,1.3552349,-2.3648462,2.941497,-3.2772017,-1.5880576,0.5201221,1,1
-7.0537453,9.51245,-0.64923,2.8063498,1.4695929,-2.5480475,3.2169936,-3.544071,-1.7179291,0.61398196,1,1
6.849579,-9.20982,1.411107,-2.4144669,-0.6407802,2.7812412,-1.6267693,0.5352774,3.1709223,-3.478834,0,0
7.0631595,-9.496212,1.4841459,-2.5430894,-0.5519602,2.7325273,-1.6950737,0.59684646,3.3319798,-3.6237493,0,0
5.2454195,-7.3325367,0.95617676,-1.6828388,-0.5128192,2.55868,-1.3356308,0.32152486,2.4407926,-2.769493,0,0
5.3166003,-7.4838996,0.9835279,-1.7854048,-0.50690174,2.573432,-1.4140728,0.40762603,2.412098,-2.7174368,0,0
5.357251,-7.4808054,0.9341799,-1.670959,-0.47455317,2.5524673,-1.3112217,0.32491806,2.6372962,-2.9324608,0,0
4.752459,-6.7688484,0.6872438,-1.2303928,-0.47909695,2.5620584,-0.9768881,0.07329333,2.60923,-2.9031038,0,0
-5.914429,7.9655924,-0.054087177,2.4007277,0.88080823,-1.6434954,3.7346416,-3.6507034,-1.244892,0.27066582,1,1
-5.739279,7.9678044,-0.42112046,2.5162072,1.168891,-2.1268363,2.7337222,-3.0354888,-1.4155455,0.28927195,1,1
-5.114191,7.087575,-0.26791847,2.4811094,0.71100587,-1.3005772,3.1450202,-3.2579782,-0.9902464,0.047910333,1,1
5.6878233,-7.901098,1.1559708,-2.129125,-0.39043817,2.5234373,-1.4149256,0.28008425,2.7264886,-2.9684515,0,0
5.3166003,-7.4838996,0.9835279,-1.7854048,-0.50690174,2.573432,-1.4140728,0.40762603,2.412098,-2.7174368,0,0
5.0707507,-7.2071924,0.9424808,-1.6764848,-0.3785281,2.450366,-1.2233279,0.2245609,2.526414,-2.8557806,0,0
5.5552244,-7.806145,1.2183886,-2.2426436,-0.38127494,2.4836915,-1.3808398,0.21978094,2.574721,-2.8600292,0,0
-4.396613,6.464187,-0.10269071,2.0224588,1.0140803,-1.9128101,1.8183084,-2.1318207,-1.4615339,0.39709756,1,1
-5.3622417,7.5410423,-0.4779672,2.5570278,0.9447283,-1.7660849,2.508956,-2.812411,-1.4305904,0.40551847,1,1
-5.514638,7.7751884,-0.46661276,2.5871112,1.0702846,-1.9934049,2.5487618,-2.8461246,-1.4289788,0.34854788,1,1
-5.232238,7.342311,-0.38729703,2.4207048,1.0657951,-1.9615957,2.3147118,-2.591895,-1.464434,0.36811543,1,1
-5.323367,7.460607,-0.38802797,2.4198842,1.1477511,-2.1228535,2.3573794,-2.6334038,-1.4302087,0.28446552,1,1
-7.098686,9.51583,-0.61778647,2.739127,1.4882386,-2.5706716,3.2923484,-3.6006324,-1.7003124,0.60539883,1,1
6.726107,-9.067987,3.4804163,-3.8606915,-1.205145,0.20177865,-0.6611427,2.7573771,1.3794032,-2.2481399,0,0
6.67303,-8.990656,3.034141,-3.3885646,-1.5576023,0.4920435,-0.49724776,2.5241375,1.5840387,-2.5859108,0,0
-7.522995,9.992463,-0.6662806,2.799389,1.6513703,-2.7741914,3.4201562,-3.7376142,-1.7851877,0.681269,1,1
6.962303,-9.377058,1.4550078,-2.4998844,-0.6301756,2.7455673,-1.6566381,0.58210707,3.2204814,-3.549499,0,0
6.8666534,-9.26407,1.4659151,-2.499573,-0.6206987,2.7156153,-1.6300986,0.54778755,3.149941,-3.5010939,0,0
6.446825,-8.808229,1.5428891,-2.6131942,-0.37333992,2.3719196,-1.7032843,0.6207688,2.8273115,-3.2023463,0,0
7.225621,-9.689925,1.5129405,-2.596948,-0.67415106,2.8043745,-1.7447739,0.6568303,3.2937555,-3.6317728,0,0
-7.057707,9.509172,-0.66654605,2.8029168,1.4829227,-2.5295055,3.2592769,-3.591938,-1.648961,0.584812,1,1
7.136699,-9.605722,1.492504,-2.539538,-0.6636344,2.822848,-1.6188344,0.55333966,3.3617263,-3.6899972,0,0
6.8450236,-9.231947,1.3929597,-2.3870163,-0.65400183,2.770143,-1.5454592,0.50611335,3.252603,-3.5686743,0,0
7.21212,-9.670109,1.4733397,-2.522813,-0.6477567,2.8043215,-1.6825179,0.59748334,3.408506,-3.7454913,0,0
6.955888,-9.365676,1.455406,-2.4261403,-0.6621443,2.8204615,-1.4812565,0.43544823,3.3570812,-3.6836257,0,0
6.4967766,-8.847992,1.299674,-2.223896,-0.64898914,2.760479,-1.3356836,0.30293697,3.2124295,-3.5606794,0,0
-7.3780494,9.829844,-0.6483599,2.7571912,1.6649017,-2.8296251,3.2690594,-3.601166,-1.7957282,0.64186156,1,1
7.056826,-9.495281,1.5220356,-2.5720377,-0.6556107,2.766346,-1.6846998,0.6066384,3.1944802,-3.550259,0,0
6.9950995,-9.407863,1.4813635,-2.4973707,-0.65889966,2.779806,-1.6129484,0.5530297,3.241888,-3.577656,0,0
7.204812,-9.660194,1.5790131,-2.6739895,-0.6604842,2.7733514,-1.7562566,0.6553712,3.2090583,-3.5574822,0,0
6.9800377,-9.425342,1.436694,-2.4818358,-0.6664347,2.7852018,-1.6396828,0.56675386,3.2372265,-3.5915506,0,0
6.5124407,-8.863518,1.3432739,-2.279674,-0.63830054,2.7365408,-1.362247,0.3248529,3.168619,-3.5224495,0,0
-6.4295235,8.761889,-0.4734441,2.4927545,1.5318718,-2.5926857,2.7806132,-3.1269407,-1.6435949,0.5495077,1,1
-6.3366947,8.695171,-0.6363783,2.7346628,1.2026886,-2.1356173,3.2079265,-3.5411406,-1.2897017,0.2837509,1,1
-6.708904,9.097545,-0.6093698,2.6803262,1.5089695,-2.530638,2.9503517,-3.3246808,-1.6402125,0.56190044,1,1
-6.6102543,8.946481,-0.5608125,2.6668966,1.4614615,-2.513181,2.948627,-3.2360258,-1.6393535,0.5303774,1,1
-7.0366507,9.463679,-0.63067174,2.7528582,1.6468668,-2.7738843,3.1432235,-3.4685936,-1.6158884,0.4683424,1,1
6.826373,-9.231567,1.4286792,-2.4441037,-0.64809144,2.7482028,-1.6282275,0.54725456,3.1213748,-3.4920063,0,0
6.928862,-9.315208,1.4033468,-2.3841472,-0.5601648,2.7350533,-1.5753961,0.5167194,3.3899546,-3.679288,0,0
6.875668,-9.262939,1.5292428,-2.5895233,-0.6521404,2.745448,-1.6562662,0.5373854,3.0380187,-3.390582,0,0
-5.819246,8.027334,-0.49961722,2.5300496,1.1830099,-2.0740237,2.7990725,-3.1180725,-1.3375462,0.3051886,1,1
-5.7175217,7.9158735,-0.27191958,2.190855,1.4158602,-2.4163857,2.4553168,-2.7934518,-1.574425,0.5151812,1,1
-5.639657,7.8546767,-0.5811699,2.6775496,1.0107936,-1.8030835,2.9628496,-3.2736,-1.0848438,0.10044354,1,1
-6.3895373,8.706902,-0.63231194,2.7637463,1.3144268,-2.1816647,3.26047,-3.5904088,-1.1823288,0.17108136,1,1
7.0171156,-9.425377,1.6448752,-2.7688272,-0.64550966,2.7637746,-1.6214346,0.47748965,3.105296,-3.4152856,0,0
6.964824,-9.41366,1.5351948,-2.6321805,-0.6470545,2.7739682,-1.6564198,0.5350014,3.1261551,-3.4725103,0,0
6.640101,-8.978859,1.415545,-2.4637027,-0.58756924,2.6640668,-1.655166,0.54995584,2.9818206,-3.3011332,0,0
-6.58364,9.030967,-0.57640797,2.7430062,1.4583281,-2.538639,2.9441738,-3.2700403,-1.6047304,0.47928143,1,1
6.6919727,-9.1215725,1.5652541,-2.7078505,-0.57811135,2.7061439,-1.5833079,0.41061258,2.9652994,-3.2969651,0,0
-6.7224817,9.1527815,-0.5496499,2.7275758,1.4278146,-2.491601,3.1333432,-3.4448547,-1.6116741,0.48874918,1,1
6.4527245,-8.911777,1.4699668,-2.5626497,-0.5817491,2.6468122,-1.5712094,0.44547564,2.8297992,-3.256839,0,0
6.518095,-8.897203,1.3883955,-2.4305575,-0.5671232,2.691035,-1.6104723,0.49747905,2.952104,-3.2781315,0,0
-6.343126,8.735274,-0.57495457,2.697513,1.331909,-2.3359442,2.825609,-3.166147,-1.6106534,0.53567064,1,1
6.4537835,-8.820852,1.3630209,-2.4091458,-0.57468367,2.6583438,-1.6546788,0.50761044,2.8614001,-3.2457523,0,0
6.735387,-9.155023,1.4704237,-2.5564892,-0.5489719,2.7136252,-1.620884,0.4739532,3.0951076,-3.410955,0,0
